"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Marine Parade",2018,4,9,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,10,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,11,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,12,1.4,1.4,1.4,1.4,NA,NA,NA,NA,NA
"Marine Parade",2018,4,13,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Marine Parade",2018,4,14,7.8,2.6,3.2,3.2,NA,NA,NA,NA,NA
"Marine Parade",2018,4,15,26.6,13.8,17.2,17.6,NA,NA,NA,NA,NA
"Marine Parade",2018,4,16,1,0.4,0.4,0.6,NA,NA,NA,NA,NA
"Marine Parade",2018,4,17,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,18,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,19,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,20,15,9.6,10.2,13,NA,NA,NA,NA,NA
"Marine Parade",2018,4,21,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,22,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,23,1.6,1.4,1.4,1.4,NA,NA,NA,NA,NA
"Marine Parade",2018,4,24,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,25,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,26,1,1,1,1,NA,NA,NA,NA,NA
"Marine Parade",2018,4,27,3.6,1,1.6,2.4,NA,NA,NA,NA,NA
"Marine Parade",2018,4,28,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,29,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2018,4,30,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,1,12.4,9.6,9.6,12.4,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,2,11.8,9.8,9.8,11.8,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,3,4,3.4,3.8,4,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,4,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,5,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,6,7,5.6,7,7,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,7,27.8,11.4,19.8,25.8,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,8,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,9,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,10,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,11,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,12,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,13,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,14,42,22.8,34.4,38.6,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,15,30.8,29,29.6,29.6,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,16,1,0.6,0.8,1,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,17,35.6,16.2,29.2,34,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,18,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,19,25.6,25.4,25.6,25.6,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,20,31.4,25.2,29.6,31.4,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,21,13.4,11.8,12,12.2,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,22,4.4,4,4.2,4.2,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,23,40.6,17,29.8,40.4,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,24,1.4,1.2,1.2,1.2,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,25,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,26,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,27,23,13.6,18.2,19.6,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,28,5.4,2.8,3,3,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,29,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2018,4,30,6.4,6.4,6.4,6.4,NA,NA,NA,NA,NA
"Tuas South",2018,4,1,1,1,1,1,28.4,"32.9","25.7",6.1,"26.6"
"Tuas South",2018,4,2,14.4,14,14.2,14.4,28.5,"33","25.1",6.1,"27.4"
"Tuas South",2018,4,3,0,0,0,0,28.9,"32.9","26.8",5.4,"21.2"
"Tuas South",2018,4,4,0,0,0,0,29,"32","26.5",4,"20.5"
"Tuas South",2018,4,5,0,0,0,0,28.9,"32.7","26",4.3,"19.4"
"Tuas South",2018,4,6,0,0,0,0,29,"33.3","26.2",4.7,"19.8"
"Tuas South",2018,4,7,0,0,0,0,28.4,"33","26.6",5.4,"21.2"
"Tuas South",2018,4,8,3.6,3.2,3.2,3.6,28.3,"33","26.1",5.4,"29.5"
"Tuas South",2018,4,9,0.2,0.2,0.2,0.2,29.2,"33.6","27",5.8,"23"
"Tuas South",2018,4,10,0,0,0,0,29.1,"32.4","26.4",3.2,"21.2"
"Tuas South",2018,4,11,2,2,2,2,29.6,"33.3","26.9",2.9,"17.3"
"Tuas South",2018,4,12,11.2,6.8,7.6,11.2,28.8,"33.1","26.5",4.7,"20.9"
"Tuas South",2018,4,13,5.2,4,5,5,29,"32.8","27",4,"25.2"
"Tuas South",2018,4,14,10.6,9.6,10.2,10.2,27.7,"31.2","25.3",4.7,"27.4"
"Tuas South",2018,4,15,1.4,0.8,1,1,27.4,"31","25.7",4.7,"23"
"Tuas South",2018,4,16,1,0.8,0.8,1,26.8,"29.3","25.7",5.4,"38.9"
"Tuas South",2018,4,17,12.6,7.6,8.6,12.6,27.4,"32.6","24.9",4.7,"22.3"
"Tuas South",2018,4,18,10,8.8,10,10,28.1,"32.3","26",4,"22.3"
"Tuas South",2018,4,19,1,0.6,0.8,1,27.6,"31","26",4.3,"19.8"
"Tuas South",2018,4,20,35.8,26,33,35.2,27,"31.3","23.5",4,"27"
"Tuas South",2018,4,21,24.8,14.4,15,21,26.9,"30.5","25.2",3.2,"17.6"
"Tuas South",2018,4,22,0,0,0,0,28.1,"31.2","26",3.2,"16.9"
"Tuas South",2018,4,23,0.4,0.4,0.4,0.4,27.6,"31.3","25.6",4.3,"19.8"
"Tuas South",2018,4,24,0,0,0,0,28.7,"31.4","25.9",7.9,"21.6"
"Tuas South",2018,4,25,0,0,0,0,30.1,"33.5","27.4",5,"23.8"
"Tuas South",2018,4,26,0.6,0.6,0.6,0.6,29.4,"32.1","28",5.8,"26.6"
"Tuas South",2018,4,27,5.2,1.2,2.4,4,27.4,"30.3","24",4.7,"21.2"
"Tuas South",2018,4,28,0,0,0,0,28.6,"31.8","25.6",4,"22.3"
"Tuas South",2018,4,29,0,0,0,0,30,"33","27.1",4.3,"25.9"
"Tuas South",2018,4,30,0,0,0,0,29.9,"33.2","28.1",4.3,"29.2"
"Pasir Panjang",2018,4,1,3,2.4,3,3,27.9,"32.3","26.5",10.1,"31"
"Pasir Panjang",2018,4,2,20.2,15.4,19.2,20,28.2,"33.1","24.3",11.2,"45"
"Pasir Panjang",2018,4,3,0,0,0,0,28.6,"33","26.6",9,"28.1"
"Pasir Panjang",2018,4,4,0,0,0,0,28.8,"31.6","26.5",10.1,"27.4"
"Pasir Panjang",2018,4,5,0,0,0,0,29,"32.5","26.4",8.6,"25.9"
"Pasir Panjang",2018,4,6,0,0,0,0,28.9,"32","26.6",9.7,"25.6"
"Pasir Panjang",2018,4,7,2.8,1.6,2,2.8,28,"31.9","26.5",9.4,"28.8"
"Pasir Panjang",2018,4,8,0,0,0,0,28.7,"32.5","26.7",11.5,"36"
"Pasir Panjang",2018,4,9,0,0,0,0,29,"33","26.9",13,"43.9"
"Pasir Panjang",2018,4,10,0,0,0,0,29.1,"32.4","27.1",8.6,"27.7"
"Pasir Panjang",2018,4,11,0,0,0,0,29.5,"33.1","27.1",9.7,"28.1"
"Pasir Panjang",2018,4,12,2.8,1.4,2,2.6,29.4,"32.6","27.4",9.4,"27"
"Pasir Panjang",2018,4,13,1,1,1,1,29.5,"32.9","27.6",10.4,"33.8"
"Pasir Panjang",2018,4,14,4.4,2,3.6,4,28.1,"31.4","25.4",7.2,"44.3"
"Pasir Panjang",2018,4,15,5.6,4.2,4.4,4.4,27.6,"31.4","25.8",8.3,"33.5"
"Pasir Panjang",2018,4,16,0.8,0.4,0.4,0.6,26.9,"28.8","26.3",7.6,"50.4"
"Pasir Panjang",2018,4,17,14.4,10,12.8,14.4,27.7,"32.7","24.7",7.2,"48.2"
"Pasir Panjang",2018,4,18,0,0,0,0,29.1,"33.7","26.3",9.4,"29.9"
"Pasir Panjang",2018,4,19,36,31.6,35.8,36,28,"31.3","24.2",7.2,"37.4"
"Pasir Panjang",2018,4,20,48.8,33,43.8,44.2,27.8,"33","24.8",7.9,"38.9"
"Pasir Panjang",2018,4,21,2,1,1.2,1.2,27.5,"31.5","26.1",7.2,"24.8"
"Pasir Panjang",2018,4,22,0,0,0,0,28.1,"31.5","26.5",6.5,"31.3"
"Pasir Panjang",2018,4,23,7.6,6,7.2,7.6,27.8,"31.2","25.5",6.8,"31.7"
"Pasir Panjang",2018,4,24,0,0,0,0,28.5,"31.3","26.3",10.8,"28.8"
"Pasir Panjang",2018,4,25,0,0,0,0,30.2,"32.7","27.9",11.2,"29.9"
"Pasir Panjang",2018,4,26,1.6,1,1.2,1.4,29.4,"31.8","27.5",8.6,"36.4"
"Pasir Panjang",2018,4,27,3.8,1.2,2,2.8,27.4,"30.5","24.7",7.9,"49.3"
"Pasir Panjang",2018,4,28,0,0,0,0,28.7,"31.7","26",7.9,"25.2"
"Pasir Panjang",2018,4,29,0,0,0,0,30,"32.6","28",10.1,"26.6"
"Pasir Panjang",2018,4,30,0,0,0,0,29.8,"32.8","28.4",10.1,"42.5"
"Jurong Island",2018,4,1,3.4,1.8,3.2,3.4,28.5,"32.6","26.7",6.5,"27.7"
"Jurong Island",2018,4,2,2.8,2.4,2.8,2.8,28.6,"33.5","26.6",6.1,"30.6"
"Jurong Island",2018,4,3,0,0,0,0,28.9,"33.2","26.9",7.6,"29.9"
"Jurong Island",2018,4,4,0,0,0,0,28.6,"30.8","26.8",13,"38.5"
"Jurong Island",2018,4,5,0,0,0,0,29,"32.6","26.7",9.4,"34.6"
"Jurong Island",2018,4,6,0,0,0,0,29,"32","26.3",8.6,"35.3"
"Jurong Island",2018,4,7,0.6,0.2,0.2,0.4,28.1,"32.2","26.5",6.8,"38.9"
"Jurong Island",2018,4,8,3.4,2.4,3.4,3.4,28.6,"33.2","25.9",5.8,"36.7"
"Jurong Island",2018,4,9,0,0,0,0,29.3,"33.5","27.2",7.6,"39.2"
"Jurong Island",2018,4,10,0,0,0,0,28.8,"31.5","26.8",11.9,"44.3"
"Jurong Island",2018,4,11,0,0,0,0,29.3,"32.4","27.4",11.9,"40.7"
"Jurong Island",2018,4,12,2,1.4,1.6,2,29.1,"31.7","27.3",7.2,"45.4"
"Jurong Island",2018,4,13,12.2,3.6,4.8,7.2,29.1,"33","26.7",8.3,"50.4"
"Jurong Island",2018,4,14,15.4,15,15.4,15.4,28.3,"31.8","25",4.7,"33.5"
"Jurong Island",2018,4,15,3.2,1.6,2.2,2.6,27.7,"30.9","25.9",5,"25.2"
"Jurong Island",2018,4,16,0.8,0.4,0.6,0.8,26.9,"29.2","25.2",6.1,"44.3"
"Jurong Island",2018,4,17,1,0.8,0.8,1,27.8,"32.9","25.9",5,"26.6"
"Jurong Island",2018,4,18,5.8,4.4,4.6,5.8,28.3,"32.6","25.9",5,"34.2"
"Jurong Island",2018,4,19,8.8,7.2,8.2,8.2,27.7,"29.3","24.5",5,"39.2"
"Jurong Island",2018,4,20,48,32,46.4,47.8,27.3,"32.1","23.6",5,"29.9"
"Jurong Island",2018,4,21,17.6,13.4,14,15.2,26.9,"29.5","25.2",4.3,"23"
"Jurong Island",2018,4,22,0.2,0.2,0.2,0.2,28.2,"31.3","26.2",4.3,"27.4"
"Jurong Island",2018,4,23,0,0,0,0,28.1,"31.2","26.4",4.7,"28.1"
"Jurong Island",2018,4,24,0,0,0,0,28.8,"31.9","26.1",6.8,"24.8"
"Jurong Island",2018,4,25,0,0,0,0,30.4,"33.8","27.8",5,"27"
"Jurong Island",2018,4,26,3.4,3.4,3.4,3.4,29.7,"33.2","26.7",6.5,"27.7"
"Jurong Island",2018,4,27,13.8,10.6,11,12,27.4,"29.6","23.8",5.8,"31"
"Jurong Island",2018,4,28,0,0,0,0,28.5,"31.3","25.5",8.6,"28.8"
"Jurong Island",2018,4,29,0,0,0,0,29.8,"32.7","27.9",13,"30.6"
"Jurong Island",2018,4,30,0,0,0,0,29.5,"32.3","28.4",13.3,"38.5"
"Dhoby Ghaut",2018,4,1,9,5,7.6,8.8,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,2,1,1,1,1,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,3,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,4,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,5,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,6,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,7,11.4,8,8.4,10.4,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,8,2.4,2.4,2.4,2.4,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,9,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,10,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,11,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,12,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,13,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,14,26.8,18.8,21.6,22.8,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,15,14.4,10.6,12.2,12.2,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,16,1,0.4,0.6,0.8,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,17,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,18,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,19,2.8,2.2,2.4,2.8,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,20,36.8,14.2,21.2,32.6,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,21,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,22,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,23,5.4,3.6,5.2,5.2,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,24,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,25,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,26,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,27,25.6,16.2,16.4,17.4,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,28,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,29,0,0,0,0,NA,NA,NA,NA,NA
"Dhoby Ghaut",2018,4,30,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,1,15.4,9,10.6,12.6,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,3,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,4,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,5,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,6,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,7,18,6.8,7.8,9.6,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,8,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,9,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,10,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,11,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,12,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,13,2,1.2,1.8,2,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,14,30.6,23,24.2,24.2,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,15,13.8,9.8,10.4,10.4,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,16,0.8,0.4,0.6,0.8,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,17,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,18,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,19,11.4,6.4,7.4,11.4,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,20,63,17.2,29.4,45.4,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,21,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,22,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,23,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,24,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,25,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,26,3.2,3,3.2,3.2,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,27,42.6,15,22.2,26.4,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,28,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,29,0,0,0,0,NA,NA,NA,NA,NA
"Nicoll Highway",2018,4,30,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,1,18.8,12.6,12.8,18,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,2,2,1.6,1.6,1.8,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,3,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,4,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,5,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,6,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,7,4.6,1.2,2.2,2.6,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,8,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,9,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,10,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,11,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,12,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,13,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,14,29.6,19.2,25.8,27.8,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,15,18.2,9.8,15.6,15.8,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,16,0.8,0.2,0.4,0.4,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,17,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,18,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,19,30.8,22.6,22.8,23,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,20,30.4,12.2,18.4,27.2,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,21,0.8,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,22,9.6,5.4,7,9.4,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,23,42.4,21,35.2,42,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,24,15.6,12.2,13.2,14,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,25,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,26,2.8,2.8,2.8,2.8,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,27,21.4,15.8,15.8,16,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,28,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,29,0,0,0,0,NA,NA,NA,NA,NA
"Botanic Garden",2018,4,30,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (South)",2018,4,1,4,3.4,3.6,4,27.5,"34.2","25.2",5.8,"27.7"
"Choa Chu Kang (South)",2018,4,2,5.2,2.4,3.2,5.2,27.9,"33.7","25.4",5.4,"22.7"
"Choa Chu Kang (South)",2018,4,3,0.8,0.8,0.8,0.8,28.3,"33.2","25.9",5.8,"22.7"
"Choa Chu Kang (South)",2018,4,4,0,0,0,0,28.9,"34.1","25.7",5.8,"22.7"
"Choa Chu Kang (South)",2018,4,5,0,0,0,0,28.5,"34","25.2",5.4,"21.6"
"Choa Chu Kang (South)",2018,4,6,31.4,24.2,31.2,31.4,28,"34.1","23.6",5,"50.4"
"Choa Chu Kang (South)",2018,4,7,57,26.8,39.4,45.8,27.3,"33.7","24.7",5.8,"25.2"
"Choa Chu Kang (South)",2018,4,8,0,0,0,0,28.2,"32","26.3",8.6,"28.8"
"Choa Chu Kang (South)",2018,4,9,0,0,0,0,28.6,"32.6","26.4",9.4,"34.9"
"Choa Chu Kang (South)",2018,4,10,0,0,0,0,28.8,"33.2","25.5",4.7,"23.4"
"Choa Chu Kang (South)",2018,4,11,0,0,0,0,29.3,"33.8","26.1",5.8,"23"
"Choa Chu Kang (South)",2018,4,12,0.8,0.8,0.8,0.8,29.2,"33.8","26.2",4.7,"24.8"
"Choa Chu Kang (South)",2018,4,13,0.2,0.2,0.2,0.2,29.4,"34.5","26.6",6.8,"32"
"Choa Chu Kang (South)",2018,4,14,20.8,12.8,15.6,17.6,27.4,"32.3","24.6",3.2,"21.6"
"Choa Chu Kang (South)",2018,4,15,23.8,21,22.4,22.4,26.6,"33.6","24",3.6,"23.4"
"Choa Chu Kang (South)",2018,4,16,0.8,0.2,0.2,0.4,26,"29","24.8",4,"29.2"
"Choa Chu Kang (South)",2018,4,17,44,23.4,38.2,43.4,26.5,"33.3","24",4,"24.1"
"Choa Chu Kang (South)",2018,4,18,0,0,0,0,28.1,"33.2","24.5",6.1,"28.4"
"Choa Chu Kang (South)",2018,4,19,18,14.8,18,18,27.1,"32.4","24.4",3.6,"33.1"
"Choa Chu Kang (South)",2018,4,20,45,27.2,40.2,45,27,"32.9","23.6",5,"37.1"
"Choa Chu Kang (South)",2018,4,21,10.6,8.8,9,9.4,26.4,"32.8","24.4",3.2,"25.6"
"Choa Chu Kang (South)",2018,4,22,0.8,0.4,0.4,0.4,27.3,"33.9","24.6",3.6,"29.2"
"Choa Chu Kang (South)",2018,4,23,36.8,24.4,32.6,36.6,26.8,"33.3","24.5",3.6,"24.1"
"Choa Chu Kang (South)",2018,4,24,0.2,0.2,0.2,0.2,28,"32.2","24",4.3,"23.8"
"Choa Chu Kang (South)",2018,4,25,0,0,0,0,29.4,"33.4","25.8",4.7,"25.2"
"Choa Chu Kang (South)",2018,4,26,0,0,0,0,29,"34.2","26.8",3.6,"25.6"
"Choa Chu Kang (South)",2018,4,27,15.4,9.4,10.2,12.2,26.8,"31.4","23.9",4,"25.9"
"Choa Chu Kang (South)",2018,4,28,1,0.6,0.6,0.6,27.3,"33.7","24.4",4,"26.6"
"Choa Chu Kang (South)",2018,4,29,0,0,0,0,29.2,"33.7","24.7",4.7,"25.6"
"Choa Chu Kang (South)",2018,4,30,0,0,0,0,29.2,"34.2","26.8",4.7,"30.6"
"Khatib",2018,4,1,12.6,6.2,10,12.6,27.4,"32.9","24.6",4.3,"24.8"
"Khatib",2018,4,2,0,0,0,0,28.5,"33.5","25.5",5,"24.5"
"Khatib",2018,4,3,0,0,0,0,NA,"33.2","26.2",5.8,"23"
"Khatib",2018,4,4,0,0,0,0,28.8,"33.5","25.8",6.5,"23"
"Khatib",2018,4,5,0,0,0,0,28.6,"34.3","25",5.8,"25.2"
"Khatib",2018,4,6,0,0,0,0,28.5,"33.5","25.5",5,"30.6"
"Khatib",2018,4,7,21,13,17.6,19.4,27.8,"33.2","25",5.4,"25.9"
"Khatib",2018,4,8,0,0,0,0,28.6,"33.4","26.3",6.1,"27.4"
"Khatib",2018,4,9,0,0,0,0,28.9,"33.4","26",7.2,"29.9"
"Khatib",2018,4,10,0,0,0,0,NA,NA,NA,4.3,"20.5"
"Khatib",2018,4,11,0,0,0,0,NA,NA,NA,7.9,"24.8"
"Khatib",2018,4,12,0,0,0,0,29.9,"34.9","25.9",6.1,"24.8"
"Khatib",2018,4,13,0,0,0,0,29.7,"34.2","27.1",6.5,"31.3"
"Khatib",2018,4,14,28.8,26.4,28.2,28.8,27.6,"32.8","24.5",3.2,"21.6"
"Khatib",2018,4,15,3.8,1.4,2.2,2.8,26.8,"32.8","24.6",4,"31.7"
"Khatib",2018,4,16,9.6,5.4,5.6,9.4,26.1,"30.4","24.7",3.6,"30.6"
"Khatib",2018,4,17,0,0,0,0,27.7,"34.3","24.8",3.6,"20.9"
"Khatib",2018,4,18,0,0,0,0,29.1,"34","25.6",5.8,"27"
"Khatib",2018,4,19,0,0,0,0,28.1,"33.8","25.1",4.3,"33.8"
"Khatib",2018,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2018,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2018,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2018,4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2018,4,24,0,0,0,0,27.8,"32.2","24",2.5,"17.3"
"Khatib",2018,4,25,0,0,0,0,29,"34.3","25.1",3.2,"20.5"
"Khatib",2018,4,26,10.8,9.4,10.8,10.8,28.3,"33.8","25.2",3.6,"28.4"
"Khatib",2018,4,27,27.4,10.8,20,23.6,26.2,"31.8","23.1",2.9,"31"
"Khatib",2018,4,28,10,8.8,9.4,10,26.7,"33.5","22.4",4.3,"34.2"
"Khatib",2018,4,29,0.2,0.2,0.2,0.2,28.8,"33.1","24.3",5,"24.8"
"Khatib",2018,4,30,0.2,0.2,0.2,0.2,28.8,"33.6","26.6",5,"23.4"
"Whampoa",2018,4,1,30.2,17.4,20.4,26.6,NA,NA,NA,NA,NA
"Whampoa",2018,4,2,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2018,4,3,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2018,4,4,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2018,4,5,1.2,1.2,1.2,1.2,NA,NA,NA,NA,NA
"Whampoa",2018,4,6,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2018,4,7,83,20.6,31.8,54.8,NA,NA,NA,NA,NA
"Whampoa",2018,4,8,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA
